idx,label,location.lat,location.long
1095,11,68.420867,50.960033
1096,11,68.4224,50.958267
1097,11,68.426133,50.953433
1098,11,68.423167,50.956633
1099,11,68.425917,50.9425
1100,11,68.425933,50.94325
1101,11,68.42445,50.940633
1102,11,68.3917,51.33035
1103,11,68.3856,51.3478
1104,11,68.401067,51.347817
1105,11,68.391933,51.351467
1106,11,68.403083,51.35575
1107,11,68.502617,52.0132
1108,11,68.500633,52.720717
1109,11,68.607583,53.5984
2590,12,53.373183,7.450917
2591,12,53.3735,7.450833
2592,12,53.3732,7.45085
2593,12,53.316,7.33235
2594,12,53.373283,7.456783
2595,12,52.68965,12.2408
2596,12,52.237533,15.912067
2597,12,52.563633,14.67145
2598,12,52.552117,14.702933
2599,12,52.562733,14.694983
2600,12,52.558783,14.70165
2601,12,52.5631,14.695017
2602,12,52.530133,14.626267
2603,12,52.566067,14.687283
2604,12,52.55885,14.72875
2605,12,52.559133,14.705367
2606,12,52.55735,14.707083
2607,12,52.567933,14.715817
2608,12,52.567433,14.686
2609,12,52.56285,14.7288
2610,12,52.566633,14.676233
2611,12,52.564667,14.679067
2612,12,52.570667,14.664517
2613,12,53.853467,19.279567
2614,12,56.501,23.395583
2615,12,56.499817,23.397683
2616,12,56.5021,23.3956
2617,12,56.62915,22.98525
2618,12,56.62525,22.997833
2619,12,56.626333,22.985183
2620,12,56.629233,22.990433
2621,12,58.571483,26.483733
2622,12,58.303267,26.359917
2623,12,58.4144,26.471233
2624,12,57.7618,25.7799
2625,12,57.748783,25.966983
2626,12,58.550917,24.92905
2627,12,58.550417,24.929317
2628,12,59.345983,28.092367
2629,12,59.387017,28.129417
2630,12,59.341033,27.685533
2631,12,59.37355,27.896833
2632,12,59.374783,27.905633
2633,12,59.370883,27.891283
2634,12,59.3794,27.932867
2635,12,59.3727,27.8558
2636,12,59.373183,27.917667
2637,12,59.38025,27.947633
2638,12,59.349933,28.017
2639,12,59.38655,27.996383
2640,12,59.384033,28.102183
2641,12,59.38735,27.931067
2642,12,59.375517,27.92065
2643,12,59.371533,27.920033
2644,12,59.369017,27.893383
2645,12,59.3945,28.106483
2646,12,59.399783,28.118817
2647,12,59.409833,28.127117
2648,12,59.346167,27.9529
2649,12,59.400567,28.1381
2650,12,59.408333,28.12465
2651,12,59.396517,28.130783
2652,12,59.3952,28.118183
2653,12,59.490333,28.823617
2654,12,62.16015,38.426783
2655,12,63.3773,40.062167
2656,12,64.4361,42.14745
2657,12,64.63105,40.867167
2658,12,64.612967,40.78435
2659,12,66.488867,44.395883
2660,12,66.61305,46.5626
2661,12,66.502,46.5764
2662,12,66.602767,46.524017
2663,12,66.610217,46.17435
2664,12,66.597683,46.207933
2665,12,66.565833,46.128583
2666,12,66.60615,46.204783
2667,12,66.60985,46.20355
2668,12,66.614383,46.205483
2669,12,66.6089,46.207167
2670,12,66.606033,46.201617
2671,12,66.60955,46.203917
2672,12,66.611,46.21815
2673,12,67.269383,48.017417
2674,12,67.578317,48.015333
2675,12,69.147167,48.677883
2676,12,69.151567,48.670133
2677,12,69.150533,48.668417
2678,12,69.151517,48.669533
2679,12,69.152217,48.671417
2680,12,69.150733,48.669367
2681,12,69.150483,48.672533
2682,12,69.151317,48.67065
2683,12,69.149933,48.668333
2684,12,69.148383,48.673233
2685,12,69.149817,48.668517
2686,12,69.148617,48.672667
2687,12,69.147917,48.657433
2688,12,69.151533,48.673483
2689,12,69.148717,48.664917
2690,12,69.148717,48.668267
2691,12,69.149033,48.65795
2692,12,69.14925,48.66065
2693,12,69.149783,48.6614
2694,12,69.14975,48.662033
2695,12,69.149167,48.659083
2696,12,69.150067,48.660133
2697,12,69.150033,48.662083
2698,12,69.150267,48.65785
2699,12,69.14885,48.658583
2700,12,69.150383,48.659017
2701,12,69.147917,48.660083
2702,12,69.149683,48.658867
2703,12,69.149667,48.664533
2704,12,69.1494,48.664133
2705,12,69.147867,48.663433
2706,12,69.149517,48.658133
2707,12,69.14815,48.659933
2708,12,69.148633,48.65805
2709,12,69.1473,48.67525
2710,12,69.146683,48.67175
2711,12,69.149583,48.681967
2712,12,69.14705,48.662217
2713,12,69.146983,48.665183
2714,12,69.146933,48.66745
2715,12,69.1463,48.6677
2716,12,69.148367,48.6626
2717,12,69.146467,48.666267
2718,12,69.14725,48.665517
2719,12,69.146983,48.668133
2720,12,69.147683,48.666033
2721,12,69.148533,48.66275
2722,12,69.147483,48.667133
2723,12,69.1471,48.66545
2724,12,69.1472,48.6623
2725,12,69.146833,48.67195
2726,12,69.14725,48.662283
2727,12,69.14805,48.661983
2728,12,69.147933,48.65805
2729,12,69.148183,48.66225
2730,12,69.148183,48.663283
2731,12,69.145433,48.66415
2732,12,69.145133,48.666467
2733,12,69.14395,48.663333
2734,12,69.1438,48.664617
2735,12,69.148217,48.66245
2736,12,69.147333,48.656433
2737,12,69.148433,48.66245
2738,12,69.147983,48.665917
2739,12,69.148933,48.6708
2740,12,69.149,48.6698
2741,12,69.1491,48.668817
2742,12,69.14835,48.674317
2743,12,69.14915,48.6975
2744,12,69.108567,48.712833
2745,12,69.149183,48.660633
2746,12,68.938867,48.228117
2747,12,68.1153,46.531233
2748,12,68.025267,46.509133
2749,12,68.025833,46.4989
2750,12,68.03655,46.5229
2751,12,68.0288,46.51255
2752,12,68.030067,46.489517
2753,12,68.03015,46.49755
2754,12,68.02445,46.501233
2755,12,68.01935,46.508133
2756,12,68.023767,46.509783
2757,12,67.99465,46.519717
2758,12,67.865417,44.71985
2759,12,67.9544,44.50975
2760,12,67.956017,44.516333
2761,12,67.953517,44.5085
2762,12,67.945217,44.530783
2763,12,67.952017,44.49925
2764,12,67.952133,44.49935
2765,12,67.951183,44.499233
2766,12,67.95075,44.500917
2767,12,67.957533,44.506233
2768,12,67.9534,44.50775
2769,12,67.956383,44.496867
2770,12,67.95425,44.491283
2771,12,67.95195,44.494267
2772,12,67.9512,44.49475
2773,12,67.952833,44.493867
2774,12,67.949433,44.489733
370,13,51.253467,3.749717
371,13,51.2541,3.7408
372,13,51.253,3.749583
373,13,51.257217,3.742117
374,13,51.2544,3.741917
375,13,51.254333,3.75095
376,13,51.25575,3.742533
377,13,51.25345,3.749783
378,13,51.254433,3.750517
379,13,51.25515,3.7497
380,13,51.253967,3.7517
381,13,51.247433,3.721283
382,13,51.25485,3.751283
383,13,51.2525,3.7495
384,13,51.2526,3.749517
385,13,51.25445,3.75005
386,13,51.254367,3.740217
387,13,51.326617,4.232367
388,13,51.6394,5.30875
389,13,53.21795,19.95025
390,13,53.2125,19.97475
391,13,54.457883,22.497033
392,13,54.473917,22.506683
393,13,54.800573008044246,22.80675978282554
394,13,55.338917,23.3013
395,13,55.33856505316194,23.30138333390009
396,13,55.33765,23.3016
397,13,55.339183,23.3029
398,13,55.336667,23.298067
399,13,55.336467,23.298633
400,13,56.533483,24.913533
401,13,56.1269,24.39
402,13,56.13955,24.402067
403,13,56.157617,24.187367
404,13,56.17065,24.23675
405,13,56.15785,24.187283
406,13,56.167267,24.24375
407,13,56.138133,24.22995
408,13,56.130933,24.242967
409,13,56.14365488857371,24.251302122384985
410,13,56.164333,24.26485
411,13,56.21155,24.214967
412,13,56.15965,24.325867
413,13,56.170583,24.3228
414,13,56.1704,24.322933
415,13,56.172717,24.322733
416,13,56.142017,24.299783
417,13,56.1667,24.273683
418,13,56.1617,24.267033
419,13,56.1109,24.3101
420,13,56.120367,24.267633
421,13,56.111817,24.3011
422,13,56.167117,24.29685
423,13,56.085417,25.70025
424,13,54.17735,39.8001
425,13,54.17655,39.798967
426,13,54.083133,39.6976
427,13,54.642933,39.928283
428,13,54.643667,39.928983
429,13,54.649767,39.890667
430,13,54.641367,39.9305
431,13,54.638333,39.925017
432,13,54.63805,39.913483
433,13,54.646517,39.926967
434,13,54.6435,39.927533
435,13,54.68735,40.007983
436,13,54.643817,39.912333
437,13,54.642917,39.913133
438,13,54.68905,40.004067
439,13,54.64245,39.91445
440,13,54.6435,39.913067
441,13,57.131167,41.087633
442,13,63.929683,43.3492
443,13,63.934533,43.3478
444,13,66.38025,45.47745
445,13,66.379533,45.467933
446,13,66.374617,45.462
447,13,66.547717,45.540967
448,13,66.582217,45.567867
449,13,66.58455,45.644133
450,13,66.587883,45.6246
451,13,66.587533,45.624917
452,13,66.5872,45.628633
453,13,66.587717,45.624733
454,13,66.587283,45.621683
455,13,66.586383,45.647933
456,13,66.584767,45.643533
457,13,66.58665,45.62635
458,13,66.563617,45.614583
459,13,66.587533,45.62765
460,13,66.602833,45.6555
461,13,66.600417,45.659983
462,13,67.94095,46.564517
463,13,67.945233,46.5304
464,13,67.944933,46.530317
465,13,67.946083,46.532533
466,13,67.9446,46.5382
467,13,68.25345,47.2356
468,13,69.083783,48.595933
469,13,69.093267,48.579
470,13,69.0925,48.60115
471,13,69.093533,48.574367
472,13,69.089083,48.5968
473,13,69.088967,48.59665
474,13,69.089433,48.5898
475,13,69.090333,48.590117
476,13,69.092483,48.592917
477,13,69.08935,48.590333
478,13,69.091133,48.591317
479,13,69.09105,48.591333
480,13,69.0907,48.5902
481,13,69.0888,48.590583
482,13,69.089367,48.59065
483,13,69.090067,48.594317
484,13,69.088867,48.59295
485,13,69.088667,48.59505
486,13,69.08975,48.596067
487,13,69.08885,48.594117
488,13,69.090367,48.594183
489,13,69.089833,48.605433
490,13,69.815617,51.366633
491,13,70.666333,56.007417
492,13,70.663417,56.013983
493,13,70.66415,56.015517
494,13,70.662417,56.0177
495,13,71.371033,67.461817
496,13,72.498517,77.41685
497,13,72.4985,77.410933
498,13,72.499417,77.4119
499,13,72.498633,77.415633
500,13,72.497283,77.436783
501,13,72.50185,77.509533
502,13,73.49565,86.118667
503,13,73.98355,87.700983
504,13,73.984483,87.7133
505,13,73.980967,87.722083
506,13,73.974333,87.721483
507,13,73.977117,87.724467
508,13,73.98585,87.708567
509,13,73.989067,87.7662
510,13,73.9804,87.720967
511,13,73.97705,87.728
512,13,73.9964,87.633983
513,13,73.986133,87.62355
514,13,73.980617,87.6583
515,13,74.024217,87.613483
516,13,74.02965,87.6037
517,13,74.029433,87.622583
518,13,74.03015,87.612367
519,13,74.027517,87.68195
520,13,74.026283,87.682117
521,13,74.02645,87.6146
522,13,74.031533,87.607717
523,13,74.026883,87.623533
524,13,74.035267,87.55385
525,13,74.028383,87.623633
526,13,74.026883,87.629367
527,13,74.025467,87.6202
528,13,74.0322,87.570667
529,13,74.0351,87.5837
530,13,74.031983,87.6158
531,13,74.0384,87.623483
532,13,74.044133,87.605833
533,13,74.04755,87.589317
534,13,74.046717,87.649917
535,13,74.0441435211434,87.61907040349634
536,13,74.04104104063312,87.58188301250013
537,13,74.03793856012284,87.54469562150392
538,13,74.032733,87.4823
539,13,74.039433,87.4908
540,13,74.03365,87.65725
541,13,74.033067,87.672083
542,13,74.01345,87.73075
543,13,74.00405,87.73845
544,13,73.969283,87.755333
545,13,74.01180251253808,87.62651123733302
546,13,74.072483,87.442667
547,13,74.0797,87.48735
548,13,73.9693,86.93975
549,13,73.9739,86.845233
550,13,73.977317,86.76905
551,13,73.80211968114025,85.63791208044246
552,13,73.480967,83.564433
553,13,73.212167,82.235383
554,13,73.19825,82.214817
8140,14,51.9030198,5.5945186
8141,14,51.9029276,5.5949419
8142,14,51.9079308,5.600767
8143,14,51.9079808,5.6005961
8144,14,51.902845,5.5952707
8145,14,51.9061902,5.5989293
8146,14,51.9040711,5.5881513
8147,14,51.9040917,5.5881166
8148,14,51.9041273,5.5879255
8149,14,51.9043269,5.5957142
8150,14,51.9041772,5.587873
8151,14,51.9044823,5.5867965
8152,14,51.9048948,5.5853718
8153,14,51.8909396,5.5402431
8154,14,51.8929634,5.5617787
8155,14,51.8935229,5.5605367
8156,14,51.8938408,5.5613188
8157,14,51.8935224,5.5542885
8158,14,51.8936406,5.5541726
8159,14,51.893538,5.5542082
8160,14,51.8934875,5.5539549
8161,14,53.7290633,11.1292767
8162,14,54.7726064,21.9962736
8163,14,55.7940942,23.5202832
8164,14,55.7999273,23.52077
8165,14,55.8077873,23.5056977
8166,14,55.7943532,23.5214919
8167,14,55.7938484,23.5219528
8168,14,56.5740977,23.9948707
8169,14,56.5748068,23.9941973
8170,14,56.9369071,23.7960677
8171,14,56.7082245,23.6572543
8172,14,57.3678767,24.5146773
8173,14,57.3668707,24.513209
8174,14,57.3669522,24.5136123
8175,14,57.366083,24.5151993
8176,14,57.3666524,24.5150311
8177,14,57.3888818,24.5248665
8178,14,57.3668544,24.5135472
8179,14,57.4305993,24.4901594
8180,14,60.8051615,23.8251635
8181,14,61.0040528,23.718321
8182,14,61.0106847,23.727146
8183,14,61.0033937,23.7464317
8184,14,61.0078732,23.7465675
8185,14,61.0571824,23.2400045
8186,14,61.0610528,23.2392335
8187,14,61.06088,23.2393191
8188,14,61.2534727,22.9358414
8189,14,61.0584405,23.2572105
8190,14,61.0586895,23.2293512
8191,14,61.054015,23.2471653
8192,14,61.0669145,23.6043211
8193,14,61.009763,23.7346123
8194,14,60.9992478,23.6612567
8195,14,60.9988484,23.7474047
8196,14,60.9978922,23.6559453
8197,14,61.0250237,23.6623956
8198,14,60.9631329,23.2927924
8199,14,60.9199008,23.293674
8200,14,61.0589965,23.2484121
8201,14,60.9210796,23.2971645
8202,14,60.8453528,23.5192688
8203,14,60.8408527,23.5191906
8204,14,60.8315669,23.4463934
8205,14,60.8655719,23.4550412
8206,14,60.8728624,23.4245599
8207,14,60.8751995,23.4106665
8208,14,60.9029218,23.5985202
8209,14,60.9559562,23.2748929
8210,14,60.8696577,23.4936582
8211,14,60.8696359,23.4947337
8212,14,61.1755069,23.9897468
8213,14,63.6680165,40.4576895
8214,14,63.6674855,40.4587194
8215,14,63.6659949,40.4602676
8216,14,63.6556897,40.4978989
8217,14,63.6588483,40.4727266
8218,14,64.8043023,46.130324
8219,14,64.6257303,45.7250828
8220,14,64.5653915,45.9396679
8221,14,64.1756475,45.6741501
8222,14,64.1745179,45.6696017
8223,14,64.1642605,45.6574186
8224,14,64.1460111,45.6646976
8225,14,64.147172,45.6749837
8226,14,64.1603153,45.6751469
8227,14,64.1455899,45.6691911
8228,14,64.1434992,45.6576004
8229,14,64.1509865,45.6502118
8230,14,64.1491873,45.6486268
8231,14,64.1506983,45.6502827
8232,14,65.790303,46.524974
8233,14,65.78267,46.5442331
8234,14,66.4851522,47.0289561
8235,14,66.5508661,47.0962785
8236,14,66.5499188,47.0975103
8237,14,66.8911437,47.8749992
8238,14,66.8918873,47.8715281
8239,14,66.890701,47.8710339
8240,14,66.8911105,47.8709269
8241,14,66.8919833,47.8717998
8242,14,66.889354,47.8758629
8243,14,66.9343935,47.866881
8244,14,68.4443394,52.0592195
8245,14,70.7944757,57.3672176
8246,14,70.7854523,57.4239185
8247,14,70.7944796,57.4350717
8248,14,70.7941966,57.4348819
8249,14,70.7941228,57.4354901
8250,14,70.7847531,57.4213688
8251,14,70.784226,57.4261696
8252,14,70.7846254,57.4248822
8253,14,70.785923,57.4237273
8254,14,70.7870127,57.4210198
8255,14,70.785351,57.4196833
8256,14,70.7864985,57.4223234
8257,14,70.7839312,57.4229575
8258,14,70.7848078,57.4221017
8259,14,70.7873328,57.4207555
8260,14,70.7847312,57.4258005
8261,14,70.786485,57.4143261
8262,14,70.7836316,57.4229429
8263,14,70.7945107,57.4316344
8264,14,70.7852308,57.4223238
8265,14,70.7852331,57.4202628
8266,14,70.7844928,57.4215148
8267,14,70.7851,57.4206369
8268,14,70.7854409,57.420683
8269,14,70.7840901,57.417657
8270,14,70.7857387,57.4194373
8271,14,70.7852487,57.4247452
8272,14,70.7854423,57.420461
8273,14,70.7848244,57.4233715
8274,14,70.7853512,57.4245354
8275,14,70.7874422,57.4225308
8276,14,70.7869726,57.4207303
8277,14,70.7852292,57.4216582
8278,14,70.8783283,58.0560344
8279,14,72.9646688,89.3284512
8280,14,74.2280422,108.8521424
8281,14,74.436152,109.0686805
8282,14,74.4406844,109.0775405
8283,14,74.4352372,109.0580753
8284,14,74.4330743,109.1130449
8285,14,74.4360287,109.0887561
8286,14,74.4319477,109.1143918
8287,14,74.4296497,109.0726941
8288,14,74.4260327,109.077618
8289,14,74.4259389,109.078154
8290,14,74.4211054,109.0965477
8291,14,74.4260463,109.077933
8292,14,74.4256855,109.0761741
8293,14,74.4326457,109.1135562
8294,14,74.4307154,109.0640764
8295,14,74.4219777,109.076831
8296,14,74.4257823,109.0783844
8297,14,74.4295334,109.0695005
8298,14,74.4295144,109.0693409
8299,14,74.424337,109.0574192
8300,14,74.4284956,109.0572189
8301,14,74.4354796,109.0724246
8302,14,74.4325559,109.1142812
8303,14,74.4325796,109.1138098
8304,14,74.4255474,109.1358008
8305,14,74.4327799,109.1139131
8306,14,74.4259385,109.0753931
8307,14,74.4348711,109.0950465
8308,14,74.4226905,109.1021408
8309,14,74.4367612,109.0818778
8310,14,74.4360371,109.0860687
8311,14,74.4260619,109.0766992
8312,14,74.430738,109.0458366
8313,14,74.4256614,109.0777453
8314,14,74.4198457,109.0503639
8315,14,74.4293656,109.1700065
8316,14,74.4453641,109.2702945
8317,14,74.437006,109.0521871
8318,14,74.4363295,109.0691409
8319,14,74.4199638,109.0514861
8320,14,74.419784,109.0504667
8321,14,74.420244,109.0503769
8322,14,74.4181631,109.0337149
8323,14,74.419559,109.0462384
8324,14,74.4277089,109.0467192
6475,15,52.98875,11.6290722
6476,15,52.9886864,11.6280704
6477,15,52.9949034,11.6231748
6478,15,52.98859,11.6275736
6479,15,52.9886823,11.6277365
6480,15,52.9886332,11.6311392
6481,15,52.989142,11.6295841
6482,15,52.9887265,11.627275
6483,15,52.9885918,11.627499
6484,15,52.9886289,11.6271212
6485,15,52.9890002,11.6268605
6486,15,52.9885801,11.6271183
6487,15,52.9886849,11.6267311
6488,15,53.0083686,11.5845468
6489,15,53.012678,11.5734238
6490,15,52.9660135,11.6831286
6491,15,53.5315188,15.6549245
6492,15,53.4521194,22.5818385
6493,15,53.370893,22.4989743
6494,15,53.3826721,22.5188103
6495,15,53.3953895,22.5381526
6496,15,55.3042165,21.3285875
6497,15,55.3014189,21.326509
6498,15,55.3025924,21.3308172
6499,15,55.3029367,21.3309531
6500,15,55.3029123,21.3319727
6501,15,55.3028545,21.3322528
6502,15,55.3029548,21.3308485
6503,15,55.307891,21.3200005
6504,15,55.3042252,21.3212997
6505,15,55.3040946,21.3213655
6506,15,55.3043608,21.3124422
6507,15,55.2901819,21.319987
6508,15,55.302159,21.3306425
6509,15,55.3126944,21.3955595
6510,15,55.3365963,21.319975
6511,15,55.3359812,21.3207222
6512,15,55.3090573,21.4068852
6513,15,55.310864,21.4047133
6514,15,55.3185081,21.4167593
6515,15,55.3114219,21.4046934
6516,15,55.3101963,21.3940121
6517,15,55.3074335,21.3946191
6518,15,55.3171394,21.4175581
6519,15,55.3070175,21.3971949
6520,15,55.303617,21.3655676
6521,15,55.3522929,21.4438247
6522,15,55.3546578,21.44282
6523,15,57.7352976,25.3170738
6524,15,57.7547949,25.3471883
6525,15,57.7496457,25.3466535
6526,15,57.6658125,25.2916385
6527,15,57.5727872,25.3185229
6528,15,57.5383532,25.309803
6529,15,57.5442546,25.2948397
6530,15,57.5391613,25.3089168
6531,15,57.5396106,25.3124209
6532,15,57.53812,25.3112366
6533,15,57.532038,25.2884038
6534,15,57.531118,25.2862145
6535,15,57.548811,25.3091824
6536,15,57.5941128,25.250121
6537,15,58.1400088,25.4985952
6538,15,58.1001935,25.4870184
6539,15,58.1039038,25.4419968
6540,15,58.2174025,25.9312911
6541,15,58.7664787,26.4085397
6542,15,58.7390311,26.4328243
6543,15,58.7550531,26.3932563
6544,15,58.7507911,26.4346741
6545,15,58.7901488,26.4074665
6546,15,59.7807292,29.3221988
6547,15,62.5109938,37.7248494
6548,15,65.256729,46.5599403
6549,15,66.7494189,47.5614497
6550,15,67.0159449,47.8032694
6551,15,67.1155907,51.1732872
6552,15,67.1126127,51.1756511
6553,15,67.1123527,51.1705232
6554,15,67.1013962,51.1905923
6555,15,67.1003419,51.1880873
6556,15,67.1001779,51.1873236
6557,15,67.1005978,51.1876208
6558,15,67.1002727,51.1729028
6559,15,67.0919267,51.1927251
6560,15,67.9317541,51.7338754
6561,15,68.6475016,52.5522157
6562,15,68.6455553,52.5418866
6563,15,68.6459164,52.5413859
6564,15,68.6490397,52.5449538
6565,15,68.6476355,52.5452521
6566,15,68.6490851,52.5450804
6567,15,71.242355,52.6088931
6568,15,71.2427306,52.6144743
6569,15,71.2398252,52.6638543
6570,15,71.2399935,52.649233
6571,15,71.2396774,52.6527746
6572,15,71.2394295,52.6483851
6573,15,71.2398436,52.6511963
6574,15,71.2389164,52.6492216
6575,15,71.239364,52.6531634
6576,15,71.2397295,52.6537884
6577,15,71.2404826,52.6561927
6578,15,71.2396119,52.6552188
6579,15,71.2394526,52.6595077
6580,15,71.2408523,52.6540866
6581,15,71.2403666,52.6573289
6582,15,71.2400665,52.6558873
6583,15,71.2398532,52.6556925
6584,15,71.2404104,52.6523464
6585,15,71.239994,52.6551253
6586,15,71.2400102,52.6510544
6587,15,71.2398887,52.6521618
6588,15,71.2408411,52.6528693
6589,15,71.2402484,52.6514219
6590,15,71.2398828,52.6497884
6591,15,71.2403499,52.6489204
6592,15,71.2402071,52.6527747
6593,15,71.2394781,52.6509048
6594,15,71.2394825,52.6509276
6595,15,71.2401009,52.6544897
6596,15,71.2393916,52.656768
6597,15,71.2398204,52.6501232
6598,15,71.239438,52.6498777
6599,15,71.3822844,66.3772344
6600,15,72.3038067,74.3893026
6601,15,73.6424897,87.4779307
6602,15,73.7630072,87.2681211
6603,15,73.7317947,87.2956215
6604,15,73.7078386,87.4222112
6605,15,73.70744,87.4214248
6606,15,73.7054542,87.4226599
6607,15,73.7115023,87.4172376
6608,15,73.7201413,87.4430305
6609,15,73.7427626,87.4723881
6610,15,73.7112058,87.3898945
6611,15,73.7284478,87.4589211
6612,15,73.7095112,87.4207911
6613,15,73.7150327,87.4252354
6614,15,73.7088822,87.4204439
6615,15,73.7105799,87.4182251
6616,15,73.7086974,87.4222696
6617,15,73.7330523,87.4634491
6618,15,73.7259469,87.4498659
6619,15,73.7460313,87.4659772
6620,15,73.7115962,87.4176591
6621,15,73.7091572,87.4201943
6622,15,73.7138069,87.4097676
6623,15,73.7636363,87.5002415
6624,15,73.7792245,87.5646261
6625,15,73.7390953,87.5310027
6626,15,73.7390693,87.5522252
6627,15,73.7389455,87.5523768
6628,15,73.7373875,87.5513124
6629,15,73.7277646,87.6107807
6630,15,73.7390205,87.6485876
6631,15,73.7408059,87.6458759
6632,15,73.7378579,87.6261312
6633,15,73.7357202,87.6361431
6634,15,73.7379946,87.6241852
6635,15,73.726536,87.5440742
6636,15,73.7130209,87.5622861
6637,15,73.7364548,87.6019869
6638,15,73.7450798,87.3662433
6639,15,73.7218344,87.3012066
6640,15,73.7931514,87.3342556
6641,15,73.7930332,87.3342967
6642,15,73.7970719,87.3443758
6643,15,73.7973339,87.3352777
6644,15,73.7938405,87.3343131
6645,15,73.8674311,87.2419481
6646,15,73.865446,87.2220175
6647,15,73.8600408,87.2408806
6648,15,73.858024,87.2724246
6649,15,73.8551326,87.2817819
6650,15,73.8538615,87.2777893
6651,15,73.8573638,87.2668907
6652,15,73.8542888,87.30445
6653,15,73.870204,87.3756527
6654,15,73.8713367,87.3448315
6655,15,73.873028,87.3451983
6656,15,73.8737579,87.3415641
6657,15,73.905812,87.3299414
6658,15,73.9048392,87.3289914
6659,15,73.9060204,87.3454695
3700,16,52.9603376,5.5063119
3701,16,52.9090283,5.4795624
3702,16,53.0225284,5.3935669
3703,16,52.9852193,5.4070371
3704,16,52.9797272,5.4091848
3705,16,52.9585535,5.50336
3706,16,52.9866227,5.4026756
3707,16,52.9623146,5.5018979
3708,16,52.9880103,5.4045273
3709,16,52.9815298,5.4057927
3710,16,52.9829307,5.4074981
3711,16,52.9830899,5.4079542
3712,16,52.9830258,5.4077918
3713,16,52.9741871,5.399906
3714,16,52.9877872,5.3999473
3715,16,52.9831862,5.4078735
3716,16,52.9849819,5.407371
3717,16,52.908157,5.4778921
3718,16,53.0370602,6.0526151
3719,16,53.1660279,22.1233114
3720,16,53.1323103,22.1850375
3721,16,53.1116197,22.2446236
3722,16,53.1320267,22.3400352
3723,16,56.0475496,23.876232
3724,16,56.6982831,23.6625185
3725,16,56.7140065,23.6581319
3726,16,56.7137395,23.6575454
3727,16,58.1669435,27.539536
3728,16,58.1631687,27.5232134
3729,16,58.1790889,27.5155374
3730,16,58.1077536,27.4972853
3731,16,58.1845636,27.5509905
3732,16,58.1656719,27.5507099
3733,16,58.1702428,27.5743415
3734,16,58.1198848,27.5744573
3735,16,58.1699042,27.5493885
3736,16,58.077734,27.5244947
3737,16,58.0783071,27.5271095
3738,16,58.0782862,27.5276749
3739,16,58.0779612,27.5247689
3740,16,58.1453448,27.5698897
3741,16,58.0677817,27.4967873
3742,16,58.0736185,27.4879502
3743,16,58.0726427,27.4872412
3744,16,58.0687599,27.499005
3745,16,58.0676056,27.4985372
3746,16,58.0823809,27.5162064
3747,16,58.082202,27.5195331
3748,16,58.0777094,27.5301693
3749,16,58.0776861,27.531013
3750,16,58.0783499,27.5303708
3751,16,58.0789324,27.5298582
3752,16,58.0741487,27.5114291
3753,16,58.1068318,27.5090888
3754,16,58.082114,27.5248567
3755,16,58.099326,27.5031018
3756,16,58.1068397,27.5033368
3757,16,58.0844543,27.519641
3758,16,58.0774756,27.5252635
3759,16,58.0774186,27.5297964
3760,16,58.078868,27.5313771
3761,16,58.0741203,27.5250616
3762,16,58.0743169,27.5259065
3763,16,58.0685546,27.500288
3764,16,58.0741141,27.5241836
3765,16,58.0750085,27.5229857
3766,16,58.0791286,27.5297986
3767,16,58.078107,27.532597
3768,16,58.1055311,27.4416429
3769,16,58.094493,27.4792022
3770,16,58.0933293,27.4760173
3771,16,58.0939797,27.4775693
3772,16,58.0957737,27.4801995
3773,16,58.0936159,27.4773908
3774,16,67.2351335,44.1648429
3775,16,67.2877839,44.4646802
3776,16,67.2840125,44.467851
3777,16,67.2939893,44.5159856
3778,16,67.2918687,44.5118876
3779,16,67.2922657,44.5142876
3780,16,67.2916433,44.5122396
3781,16,67.2856371,44.5250078
3782,16,67.2840982,44.5167068
3783,16,67.2862903,44.5260582
3784,16,67.2862966,44.5078847
3785,16,70.9545697,53.0962049
3786,16,70.9835381,53.0445057
3787,16,71.1454292,52.7311514
3788,16,71.1455975,52.7300801
3789,16,71.1759048,52.7508493
3790,16,71.1537081,52.7192202
3791,16,71.1635311,52.7474676
3792,16,71.1657742,52.7510867
3793,16,71.1781643,52.7789125
3794,16,71.1657752,52.7505279
3795,16,71.1690427,52.7579662
3796,16,71.183452,52.8024749
3797,16,71.1791424,52.780275
3798,16,71.1836478,52.7978661
3799,16,71.1790863,52.7816101
3800,16,71.1831978,52.8033475
3801,16,71.1789691,52.780471
3802,16,71.1835622,52.7975282
3803,16,71.1840663,52.8021331
3804,16,71.1830631,52.7855749
3805,16,71.1834207,52.7982875
3806,16,71.1810326,52.799611
3807,16,71.1813965,52.8014975
3808,16,71.1842822,52.7902075
3809,16,71.182515,52.7961371
3810,16,71.1828627,52.8019124
3811,16,71.1838714,52.7917363
3812,16,71.1824373,52.794166
3813,16,71.1839588,52.793323
3814,16,71.1838687,52.7944659
3815,16,71.1827891,52.7979378
3816,16,71.1820101,52.7968003
3817,16,71.1831375,52.7945352
3818,16,71.1820015,52.7964269
3819,16,71.1833124,52.7943419
3820,16,71.1827856,52.7914738
3821,16,71.1807089,52.792815
3822,16,71.1832087,52.7951618
3823,16,71.1818998,52.793349
3824,16,71.1831669,52.7936962
3825,16,71.1820195,52.7959525
3826,16,71.1437997,52.7546524
